YEAR,MONTH_NAME,BEGIN_DAY,BEGIN_DATE_TIME,TIME_OF_DAY,DAMAGE_PROPERTY,EVENT_TYPE,STATE,TOR_F_SCALE,BEGIN_LOCATION,BEGIN_LAT,BEGIN_LON,EVENT_NARRATIVE
2024,February,18,2024-02-18 13:02:00,13:02:00,75000,Tornado,FLORIDA,EF0,SUMMERLAND KEY,24.655,-81.476,"A waterspout was observed by resident video of a |mature waterspout passing just to the north of the southern end of |Cudjoe Key, entering Cudjoe Bay on a northeast path. The waterspout |made landfall in a residential section along Cudjoe Bay near Spanish |Main Drive and moved through the Venture Out residential community of mixed single |family and manufactured residences. The EF0 rating is based on tree |damage including snapped hardwood branches and a healthy palm trunk |roughly 15 feet above the ground. The top portion of the tree fell |onto a manufactured residence with major wall damage and release of |numerous roofing panels deposited as far as 300 yards to the |northeast. Siding was removed from several residences. The tornado |exited the northeast portion of the community and traveled over the |western portion of Kemp Channel, before crossing U.S. Highway One |just west of the Kemp Channel Bridge. A small hardwood tree and |several large hardwood limbs were downed to the north just west of |the western bridge abutment.  Maximum winds near 85 mph were estimated at the Venture Out community with a patch width near 120 yards.  ||The continuing waterspout observed by resident video of a |mature waterspout approaching the western shore of Big Torch Key |from Niles Channel approximately 2.5 miles north of the Niles |Channel Bridge. The waterspout made landfall as a tornado north of |Osprey Lane and moved northeast, crossing Dorn Road about three |miles north of U.S. Highway 1. Numerous large hardwood branches |were broken off from area trees with a lightweight residential |amenities deposited along a narrow path about 125 yards to the |northeast. No assessment could be made further northeast due to |dense mangrove marshland as the tornado moved toward the northern |portion of Pine Channel. Maximum winds were estimated near 75 mph with a path width of about 80 yards on Big Torch Key."
2024,January,30,2024-01-30 22:00:00,22:00:00,1100,Flood,PUERTO RICO,,TOA BAJA,18.46,-66.19,"Emergency managers reported several impassable roads in the 3rd section of Levittown, including Paseo Conde, Paseo Criolla, and Paseo Criolla."
2024,February,6,2024-02-06 14:34:00,14:34:00,1000,Thunderstorm Wind,PUERTO RICO,,ARECIBO,18.4486,-66.7569,A fallen tree was reported near La Canilla at PR-129.
2024,February,6,2024-02-06 12:57:00,12:57:00,1000,Flood,PUERTO RICO,,CAROLINA,18.4472,-66.038,Flooding was reported along Calle Jupiter in Isla Verde.
2024,February,6,2024-02-06 14:23:00,14:23:00,105000,Thunderstorm Wind,PUERTO RICO,,SAN JUAN,18.3973,-66.0745,"A report from the media indicated that a tree fell into a parking lot in Centro Medico (a hospital). Three cars received considerable damage, and three other cars observed minor damage."
2024,February,6,2024-02-06 14:14:00,14:14:00,5000,Debris Flow,PUERTO RICO,,CAROLINA,18.3547,-65.9382,"A rockfall was reported at PR-859, near Motel Paradise Gem."
2024,February,6,2024-02-06 12:57:00,12:57:00,5000,Thunderstorm Wind,PUERTO RICO,,HATILLO,18.3541,-66.8064,"A tree fell down due to gusty winds, affecting several houses near PR-129, La Finquita."
2024,February,8,2024-02-08 07:57:00,07:57:00,1000,Debris Flow,PUERTO RICO,,GUAYNABO,18.3171,-66.096,"A landslide was affecting road PR-1 near Losetas Italianas, just before the traffic light at Nadal Highway."
2024,February,7,2024-02-07 13:00:00,13:00:00,1000,Debris Flow,PUERTO RICO,,BAYAMON,18.3144,-66.1461,"A tree fell down to previous day heavy rainfall, near the municipal police station at PR-174 in Bayamon."
2024,February,6,2024-02-06 14:02:00,14:02:00,1000,Flood,PUERTO RICO,,CAGUAS,18.2852,-66.0434,"Flooding was reported at PR-1, in front of Alberic Motors."
2024,February,6,2024-02-06 13:50:00,13:50:00,1000,Thunderstorm Wind,PUERTO RICO,,ADJUNTAS,18.2801,-66.0509,"A tree was reported down at Barrio La Mesa, PR-795."
2024,February,6,2024-02-06 14:32:00,14:32:00,1000,Flood,PUERTO RICO,,CAGUAS,18.244,-66.0242,"Flooding was reported at Calle Montreal, close to Joseph Barber."
2024,February,6,2024-02-06 14:36:00,14:36:00,3000,Flash Flood,PUERTO RICO,,CAGUAS,18.2411,-66.0229,"Calle Condado Moderno, near Manuela Toro Morice School was flooded. A person was reported trapped at this area."
2024,February,6,2024-02-06 14:35:00,14:35:00,3000,Flash Flood,PUERTO RICO,,CAGUAS,18.2377,-66.0199,"People remained trapped in their cars due to flooded roads, near PR-189 and Ave. Luis Munoz Marin."
2024,February,6,2024-02-06 14:45:00,14:45:00,30000,Flash Flood,PUERTO RICO,,CAGUAS,18.2369,-66.0176,"Calle Bohio was reported as flooded, and the waters was affecting several residences. People were trapped inside their houses, including some bedridden."
2024,February,6,2024-02-06 15:12:00,15:12:00,1000,Thunderstorm Wind,PUERTO RICO,,GURABO,18.2356,-65.9676,"Power lines were knocked down by wind gusts along PR-181, near Bar El Caminante."
2024,February,6,2024-02-06 14:02:00,14:02:00,1000,Flood,PUERTO RICO,,CAGUAS,18.2329,-66.033,A house was being affected by flooding along Calle Esteban Padilla del Caribe in Caguas.
2024,February,6,2024-02-06 14:28:00,14:28:00,3000,Flash Flood,PUERTO RICO,,CAGUAS,18.2282,-66.0337,"Flooding was reported at Calle Monsenor Berrios, with a person trapped in a car in the flooding."
2024,February,6,2024-02-06 14:30:00,14:30:00,8000,Thunderstorm Wind,PUERTO RICO,,CAGUAS,18.2256,-66.0473,"A fallen utility pole was affecting Highway Luis A Ferrer (PR-52), near Exit 20."
2024,February,6,2024-02-06 14:10:00,14:10:00,1000,Flood,PUERTO RICO,,CAGUAS,18.2232,-66.0451,Road PR-52 was flooded near exit toward Ave. Degetau.
2024,February,6,2024-02-06 14:11:00,14:11:00,3000,Flood,PUERTO RICO,,CAGUAS,18.2191,-66.0456,"Flooding was reported at Calle Laurel, affecting a house. One person was reported trapped inside the resident."
2024,February,6,2024-02-06 12:40:00,12:40:00,2000,Thunderstorm Wind,PUERTO RICO,,CIDRA,18.217,-66.167,"A report received in social media and by the 9-1-1 call center indicated a big fallen tree affecting electrical lines near PR-782, Barrio Ceiba."
2024,February,6,2024-02-06 16:04:00,16:04:00,1000,Flood,PUERTO RICO,,CAGUAS,18.2146,-66.0498,Flooding was reported at Calle Asturias. The water was approaching a house.
2024,February,7,2024-02-07 11:42:00,11:42:00,1000,Debris Flow,PUERTO RICO,,CAGUAS,18.209,-66.0515,"A landslide was reported at Calle Humildad, Urb. Villa Esperanza, likely due to previous day heavy rainfall. No people were trapped due to this landslide."
2024,February,6,2024-02-06 11:19:00,11:19:00,1000,Flood,PUERTO RICO,,MAYAGUEZ,18.2057,-67.152,"An area of extensive flooding was observed in Paseo Litoral, near Supermercados Selectos in Mayaguez."
2024,February,6,2024-02-06 15:11:00,15:11:00,1000,Thunderstorm Wind,PUERTO RICO,,CIDRA,18.2024,-66.2101,A tree fell down due to gusty winds at road PR-172 in Cidra.
2024,February,6,2024-02-06 14:28:00,14:28:00,1000,Flash Flood,PUERTO RICO,,CIDRA,18.1575,-66.0991,Road PR-1 near Pedro Diaz Fonseca School was flooded. Water was entering a house.
2024,February,6,2024-02-06 13:53:00,13:53:00,6000,Thunderstorm Wind,PUERTO RICO,,AIBONITO,18.1337,-66.2642,"A tree fell down at PR-162, near the High School at Calle Degetau. The tree was obstructing the road and affected an electrical post."
2024,February,6,2024-02-06 14:00:00,14:00:00,1000,Flood,PUERTO RICO,,CAYEY,18.126,-66.1503,Flooding was reported in the streets near Hospital Menonita.
2024,February,6,2024-02-06 12:05:00,12:05:00,3000,Thunderstorm Wind,PUERTO RICO,,PATILLAS,18.0591,-66.0968,A weather spotter reported three trees down due to strong gusty winds.
2024,February,6,2024-02-06 15:37:00,15:37:00,1000,Thunderstorm Wind,PUERTO RICO,,YABUCOA,18.0503,-65.8798,Power lines were knocked down by gusty winds at 1 Calle Cristobal Colon in Yabucoa.
2024,January,15,2024-01-15 14:00:00,14:00:00,50000,Flash Flood,AMERICAN SAMOA,,PAGO PAGO,-14.2529,-170.6791,A video from social media shows significant flooding from a stream flowing from Mt. Alava to the village of Vatia. Video shows areal flooding of properties from the overflowing stream. Rainfall is estimated around 3 inches in the area between 2:50 and 4:50 PM. The local red cross office reports there was a family in need of assistance in the region.
2024,January,15,2024-01-15 14:00:00,14:00:00,20000,Flash Flood,AMERICAN SAMOA,,PAGO PAGO,-14.2672,-170.6916,The main road through the village of Leloaloa was covered in at least 6 inches of water and flowing into residential areas due  to flash flooding. Rainfall estimated over 2 inches in the region between 2:50 and 4:50 PM. Local Red Cross reports of one family from a residential home needed assistance.
2024,February,3,2024-02-03 20:30:00,20:30:00,5000,Thunderstorm Wind,AMERICAN SAMOA,,PAGO PAGO,-14.2696,-170.6892,"At 11:30 PM, American Samoa Telecommunications Authority (ASTCA) reports on social media of widespread outages of landline, IPTV, and broadband services from the villages of Atu?u to Onenoa. Estimated wind gusts reached up to 60 mph at times between 8:30 PM and 11:30 PM."
2024,February,21,2024-02-21 07:00:00,07:00:00,250000,Heavy Rain,AMERICAN SAMOA,,PAGO PAGO,-14.2733,-170.5814,"A landslide occurred in the village of Amouli during the morning hours on February 21st. Rocks and dirt covered both westbound and eastbound lanes of the main road, which made it impassible. This is the only roadway to access Amouli and villages to the east of Amouli from the west side of the island. The debris was fully removed by the evening hours."
2024,February,21,2024-02-21 06:00:00,06:00:00,15000,Heavy Rain,AMERICAN SAMOA,,PAGO PAGO,-14.2757,-170.6272,"A landslide occurred in the morning hours of February 21st along the main road in the village of Auto. Rocks and dirt covered both sides of the road, but the public reported that medium sized cars could pass through. The debris was cleared later in the morning."
2024,February,3,2024-02-03 21:00:00,21:00:00,200000,Thunderstorm Wind,AMERICAN SAMOA,,PAGO PAGO,-14.2796,-170.6633,"At 10:30 PM, American Samoa Power Authority (ASPA) posted on social media reporting multiple power outages across Tutuila due to strong winds and heavy rainfall. NWS employee reported multiple villages without power on the east side of the island. Estimated wind gusts reached around 60 mph at times between 9 PM and 10:30 PM in areas vulnerable to higher wind gusts throughout the island."
2024,February,3,2024-02-03 20:30:00,20:30:00,50000,Thunderstorm Wind,AMERICAN SAMOA,,PAGO PAGO,-14.282,-170.6642,Emergency Management reports fallen tree branches along the main road in the villages of Laulii and Onesosopo. NWS employee reports downed banana trees in both villages. Damage caused by wind gusts estimated around 60 mph at times between 8:30 PM and 11 PM.
2024,February,3,2024-02-03 21:00:00,21:00:00,30000,Heavy Rain,AMERICAN SAMOA,,VAITOGI,-14.3101,-170.7029,A NWS employee reports multiple overflowing  streams caused widespread flooding on the |main road in the village of Nu?uuli. Debris from upstream also covered the roadway. Estimated rainfall between 9 PM and 11 PM was 3 inches in the region.
2024,January,15,2024-01-15 14:00:00,14:00:00,20000,Flash Flood,AMERICAN SAMOA,,VAITOGI,-14.3249,-170.7253,Significant ponding on the Fagaima road caused water to flow onto residential properties due to flash flooding. Estimated rainfall over the region is between 2:50 PM and 4:50 PM is 3 inches.
